"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","fileInput()","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:19 UTC 2026","","tests.seleniumV1.Chapter4AnywayLocators","tests.seleniumV1.Chapter4AnywayLocators","fileInput"
"","728","checkboxTest()","","Mon Mar 02 17:11:05 UTC 2026","passed","Mon Mar 02 17:11:06 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","checkboxTest"
"","184","Title2Cookies","","Mon Mar 02 17:11:23 UTC 2026","broken","Mon Mar 02 17:11:23 UTC 2026","","tests.seleniumV1.Chapter4Cookies","tests.seleniumV1.Chapter4Cookies","titleTest2"
"","705","openSiteTest()","","Mon Mar 02 17:10:32 UTC 2026","passed","Mon Mar 02 17:10:33 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","openSiteTest"
"","177","Open Slow Login page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:29 UTC 2026","","Chapter 7: The Page Object Model","tests.seleniumV1.Chapter7PageObjectModelTests","openSlowLoginPage"
"","177","Dialog boxes","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","dialogBoxes"
"","181","Open Data Types page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:30 UTC 2026","","Chapter 9: Third-Party Integrations","tests.seleniumV1.Chapter9ThirdPartyIntegrationsTests","openDataTypesPage"
"","1555","Check Drag and Drop page","","Mon Mar 02 17:11:53 UTC 2026","broken","Mon Mar 02 17:11:55 UTC 2026","","tests.seleniumV2.DragAndDropTests","tests.seleniumV2.DragAndDropTests","openDragAndDropTest"
"","1539","Check Slow login page","","Mon Mar 02 17:12:20 UTC 2026","broken","Mon Mar 02 17:12:22 UTC 2026","","tests.seleniumV2.SlowLoginTests","tests.seleniumV2.SlowLoginTests","openSlowLoginTest"
"","184","testLoadingImagesLink()","","Mon Mar 02 17:11:16 UTC 2026","broken","Mon Mar 02 17:11:16 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testLoadingImagesLink"
"","181","Drag and drop","","Mon Mar 02 17:11:19 UTC 2026","broken","Mon Mar 02 17:11:19 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openDragAndDropPage"
"","183","Slow calculator","","Mon Mar 02 17:11:17 UTC 2026","broken","Mon Mar 02 17:11:17 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openSlowCalculatorPage"
"","179","Open Random Calculator page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:29 UTC 2026","","Chapter 8: Testing Framework Specifics","tests.seleniumV1.Chapter8TestingFrameworkSpecificsTests","openRandomCalculatorPage"
"","178","FirstApartLoremIpsum","","Mon Mar 02 17:11:24 UTC 2026","broken","Mon Mar 02 17:11:24 UTC 2026","","tests.seleniumV1.Chapter4DialogBoxes","tests.seleniumV1.Chapter4DialogBoxes","alertModal"
"","176","Infinite scroll","","Mon Mar 02 17:11:26 UTC 2026","broken","Mon Mar 02 17:11:26 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","infititeScroll"
"","1306","Должен обрабатывать ввод с автодополнением из datalist","","Mon Mar 02 17:11:41 UTC 2026","broken","Mon Mar 02 17:11:42 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldHandleDatalistInput"
"","181","infiniteScroll()","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:25 UTC 2026","","tests.seleniumV1.Chapter4InfiniteScroll","tests.seleniumV1.Chapter4InfiniteScroll","infiniteScroll"
"","178","Open Login Form page","","Mon Mar 02 17:11:29 UTC 2026","broken","Mon Mar 02 17:11:29 UTC 2026","","Chapter 7: The Page Object Model","tests.seleniumV1.Chapter7PageObjectModelTests","openLoginFormPage"
