"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","618","openSiteTest()","","Mon Mar 02 17:10:22 UTC 2026","passed","Mon Mar 02 17:10:22 UTC 2026","","tests.playwrightV1.PlaywrightTestsV1","tests.playwrightV1.PlaywrightTestsV1","openSiteTest"
"","205","TitleLongPage","","Mon Mar 02 17:11:11 UTC 2026","broken","Mon Mar 02 17:11:11 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","titleTest"
"","563","sendTextTest()","","Mon Mar 02 17:10:56 UTC 2026","passed","Mon Mar 02 17:10:57 UTC 2026","","tests.playwrightV2.PlaywrightTestsV2","tests.playwrightV2.PlaywrightTestsV2","sendTextTest"
"","227","testNavigationLink()","","Mon Mar 02 17:10:59 UTC 2026","broken","Mon Mar 02 17:10:59 UTC 2026","","tests.seleniumV1.Chapter3LinksValidationTest","tests.seleniumV1.Chapter3LinksValidationTest","testNavigationLink"
"","2229","Должен успешно отправить веб-форму","","Mon Mar 02 17:11:16 UTC 2026","broken","Mon Mar 02 17:11:18 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldSubmitWebFormSuccessfully"
"","204","Shadow DOM","","Mon Mar 02 17:11:12 UTC 2026","broken","Mon Mar 02 17:11:12 UTC 2026","","tests.seleniumV1.Chapter4ShadowDom","tests.seleniumV1.Chapter4ShadowDom","shadowDOM"
"","207","Frames","","Mon Mar 02 17:11:09 UTC 2026","broken","Mon Mar 02 17:11:09 UTC 2026","","tests.seleniumV1.Chapter4Frame","tests.seleniumV1.Chapter4Frame","frames"
"","210","Draw in canvas","","Mon Mar 02 17:11:01 UTC 2026","broken","Mon Mar 02 17:11:01 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openDrawInCanvasPage"
"","205","Title2LongPage","","Mon Mar 02 17:11:11 UTC 2026","broken","Mon Mar 02 17:11:11 UTC 2026","","tests.seleniumV1.Chapter4LongPage","tests.seleniumV1.Chapter4LongPage","titleTest2"
"","222","openHomePageTest()","","Mon Mar 02 17:11:01 UTC 2026","broken","Mon Mar 02 17:11:02 UTC 2026","","Chapter 3: WebDriver Fundamentals","tests.seleniumV1.Chapter3WebDriverFundamentalsTests","openHomePageTest"
"","1543","Check Slow calculator page","","Mon Mar 02 17:11:57 UTC 2026","broken","Mon Mar 02 17:11:59 UTC 2026","","tests.seleniumV2.SlowCalculatorTests","tests.seleniumV2.SlowCalculatorTests","openSlowCalculatorTest"
"","972","Должен обрабатывать ввод с автодополнением из datalist","","Mon Mar 02 17:11:20 UTC 2026","broken","Mon Mar 02 17:11:21 UTC 2026","","WebFormTests","tests.seleniumV1.SeleniumActionTests","shouldHandleDatalistInput"
"","204","Open Multilanguage page","","Mon Mar 02 17:11:13 UTC 2026","broken","Mon Mar 02 17:11:13 UTC 2026","","Chapter 5: Browser-Specific Manipulation","tests.seleniumV1.Chapter5BrowserSpecificManipulationTests","openMultilanguagePage"
"","1583","Check Cookies page","","Mon Mar 02 17:11:25 UTC 2026","broken","Mon Mar 02 17:11:27 UTC 2026","","tests.seleniumV2.CookiesTests","tests.seleniumV2.CookiesTests","openCookiesTest"
"","361","Try to get superhero by invalid id","","Mon Mar 02 17:10:16 UTC 2026","passed","Mon Mar 02 17:10:16 UTC 2026","","tests.API.TestSuperheroes","tests.API.TestSuperheroes","getSuperheroByInvalidIdTest"
"","1594","Check Loading images page","","Mon Mar 02 17:11:44 UTC 2026","broken","Mon Mar 02 17:11:45 UTC 2026","","tests.seleniumV2.LoadingImagesTests","tests.seleniumV2.LoadingImagesTests","openLoadingImagesTest"
"","1549","Check Draw in canvas page","","Mon Mar 02 17:11:33 UTC 2026","broken","Mon Mar 02 17:11:35 UTC 2026","","tests.seleniumV2.DrawInCanvasTests","tests.seleniumV2.DrawInCanvasTests","openDrawInCanvasTest"
"","205","Open Infinite Scroll","","Mon Mar 02 17:11:06 UTC 2026","broken","Mon Mar 02 17:11:06 UTC 2026","","Chapter 4: Browser-Agnostic Features","tests.seleniumV1.Chapter4BrowserAgnosticFeaturesTests","openInfiniteScroll"
